repo,month,PullRequestEvent,PushEvent,CreateEvent,IssueCommentEvent,DeleteEvent,PullRequestReviewEvent,IssuesEvent,ForkEvent,PullRequestReviewCommentEvent,MemberEvent,GollumEvent,CommitCommentEvent,DiscussionEvent,ReleaseEvent,WatchEvent,total
LFDT-Lockness/governance,2026-03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
LFDT-Lockness/governance,2026-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-mobile-agent-react-native,2021-03,7,3,4,0,3,0,0,0,0,0,0,0,0,0,0,17
hyperledger/aries-mobile-agent-react-native,2023-02,1,1,0,2,0,6,0,0,3,0,0,0,0,0,0,13
hyperledger/aries-mobile-agent-react-native,2023-06,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-mobile-agent-react-native,2023-08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-mobile-agent-react-native,2024-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-mobile-agent-react-native,2024-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/ursa-python,2019-08,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,9
hyperledger/ursa-python,2019-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/ursa-python,2020-01,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/ursa-python,2020-04,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5
hyperledger/ursa-python,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/ursa-python,2021-03,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/ursa-python,2022-01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/ursa-python,2022-06,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/ursa-python,2023-04,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/ursa-wrapper-go,2020-09,4,3,2,1,0,3,0,1,2,0,0,0,0,0,0,16
hyperledger/ursa-wrapper-go,2021-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/ursa-wrapper-go,2022-08,5,5,1,2,4,0,0,0,0,0,0,0,0,0,0,17
hyperledger/ursa-wrapper-go,2023-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
LF-Decentralized-Trust-Mentorships/governance,2025-01,5,4,5,0,2,0,0,0,0,0,0,0,0,0,0,16
LF-Decentralized-Trust-Mentorships/governance,2025-02,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
LF-Decentralized-Trust-Mentorships/governance,2025-07,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5
LF-Decentralized-Trust-Mentorships/governance,2025-08,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
LF-Decentralized-Trust-Mentorships/governance,2025-10,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
LF-Decentralized-Trust-Mentorships/governance,2025-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LF-Decentralized-Trust-Mentorships/governance,2026-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-plenum,2018-02,3,0,0,4,0,0,0,2,0,0,0,0,0,0,0,9
hyperledger/indy-plenum,2019-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/indy-plenum,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/indy-plenum,2021-02,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,6
hyperledger/indy-plenum,2021-03,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/indy-plenum,2021-07,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4
hyperledger/indy-plenum,2022-08,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,7
hyperledger/indy-plenum,2024-02,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
hyperledger/indy-plenum,2024-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/blockchain-automation-framework,2020-04,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger-labs/blockchain-automation-framework,2020-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger-labs/blockchain-automation-framework,2021-04,10,5,2,4,7,0,0,0,0,0,0,0,0,0,0,28
hyperledger-labs/blockchain-automation-framework,2021-07,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/firefly,2021-06,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/firefly,2021-07,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger-labs/firefly,2021-09,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,32
hyperledger/ursa-docs,2019-12,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/ursa-docs,2020-03,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/ursa-docs,2020-05,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,7
hyperledger/ursa-docs,2021-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
hyperledger/ursa-docs,2021-02,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger/ursa-docs,2023-04,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,9
hyperledger/fabric-gateway-java,2019-09,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-gateway-java,2020-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-gateway-java,2020-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-gateway-java,2023-01,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,10
hyperledger/fabric-gateway-java,2023-03,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway-java,2023-04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-gateway-java,2023-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-gateway-java,2023-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-gateway-java,2023-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-gateway-java,2023-12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-gateway-java,2025-04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2018-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-py,2018-09,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-py,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-sdk-py,2019-11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2019-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2020-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-py,2020-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2020-03,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-sdk-py,2020-04,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-py,2020-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2021-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-py,2022-04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2022-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-py,2022-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-sdk-py,2022-08,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-sdk-py,2023-03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-sdk-py,2025-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-test,2016-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-test,2018-04,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-test,2018-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-test,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-test,2020-01,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0,9
hyperledger/fabric-test,2020-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-test,2020-04,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4
hyperledger/fabric-test,2021-02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/fabric-test,2022-05,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,7
hyperledger/fabric-test,2022-11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-test,2023-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-test,2023-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/firefly,2023-04,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/firefly,2023-05,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/firefly,2023-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
hyperledger/firefly,2024-12,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
hyperledger/firefly,2025-01,6,3,3,0,4,0,0,0,0,0,0,0,0,0,0,16
hyperledger/firefly,2025-02,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hiero-ledger/hiero-sdk-tck,2025-05,9,5,5,0,5,0,0,0,0,0,0,0,0,0,0,24
hiero-ledger/hiero-sdk-tck,2025-06,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10
hyperledger/aries-rfcs,2019-05,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/aries-rfcs,2019-06,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,8
hyperledger/aries-rfcs,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-rfcs,2020-01,3,3,0,4,0,0,0,1,0,0,0,0,0,0,0,11
hyperledger/aries-rfcs,2020-04,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,6
hyperledger/aries-rfcs,2021-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-rfcs,2024-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/composer,2017-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/composer,2018-02,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger/composer,2018-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/composer,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/composer,2018-09,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/composer,2019-05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/composer,2019-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/composer,2019-10,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,14
hyperledger/composer,2020-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/composer,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/education,2017-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/education,2017-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/education,2018-05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/education,2018-08,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/education,2019-02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/education,2019-06,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16
hyperledger/education,2019-08,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/iroha-ios,2017-10,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
hyperledger/iroha-ios,2019-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/iroha-ios,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-ios,2020-04,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/iroha-ios,2021-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-ios,2023-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-ios,2023-08,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,17
hyperledger/besu-docs,2019-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/besu-docs,2019-10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/besu-docs,2020-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/besu-docs,2020-06,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5
hyperledger/besu-docs,2020-09,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,6
hyperledger/besu-docs,2023-03,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/besu-docs,2023-06,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
hyperledger/besu-docs,2023-07,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/fabric-chaincode-java,2019-02,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
hyperledger/fabric-chaincode-java,2019-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-java,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-java,2020-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-java,2020-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-chaincode-java,2022-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-java,2022-05,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4
hyperledger/fabric-chaincode-java,2022-06,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-chaincode-java,2022-07,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/fabric-chaincode-java,2023-01,2,3,2,0,4,0,0,0,0,0,0,0,0,0,0,11
hyperledger-solang/governance,2024-09,7,5,7,0,5,0,0,0,0,0,0,0,0,0,0,24
hyperledger-solang/governance,2025-06,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-solang/governance,2025-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-solang/governance,2026-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/fabric-ansible-collection,2023-02,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger-labs/fabric-ansible-collection,2023-08,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,13
hyperledger-labs/fabric-ansible-collection,2023-09,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8
hyperledger-labs/fabric-ansible-collection,2023-10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/fabric-ansible-collection,2024-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/fabric-ansible-collection,2024-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/burrow,2017-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/burrow,2018-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/burrow,2019-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/burrow,2019-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/burrow,2019-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/burrow,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/burrow,2021-03,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger/burrow,2021-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/burrow,2022-05,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,14
openwallet-foundation/credo-ts-ext,2025-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
openwallet-foundation/credo-ts-ext,2025-04,10,6,1,0,11,0,0,0,0,0,0,0,0,0,0,28
LF-Decentralized-Trust/project-proposals,2024-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
LF-Decentralized-Trust/project-proposals,2024-11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
LF-Decentralized-Trust/project-proposals,2025-03,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
LF-Decentralized-Trust/project-proposals,2025-04,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
LF-Decentralized-Trust/project-proposals,2025-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
LF-Decentralized-Trust/project-proposals,2025-08,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4
LF-Decentralized-Trust/project-proposals,2025-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LF-Decentralized-Trust/project-proposals,2025-10,1,5,0,1,1,0,2,0,0,0,0,0,0,0,0,10
LF-Decentralized-Trust/project-proposals,2026-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/nephos,2019-03,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,10
hyperledger-labs/nephos,2020-10,2,3,0,2,9,2,0,0,0,0,0,0,0,0,0,18
hyperledger-labs/solang,2019-06,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger-labs/solang,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/solang,2021-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/solang,2021-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger-labs/solang,2022-01,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4
hyperledger-labs/solang,2022-02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/solang,2022-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger-labs/solang,2022-05,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,7
hyperledger-labs/solang,2022-08,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4
hyperledger-labs/voters,2020-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/voters,2020-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/voters,2021-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger-labs/voters,2021-08,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7
hyperledger-labs/voters,2021-09,3,12,1,0,1,1,0,0,0,0,0,0,0,0,0,18
hyperledger/.github,2021-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/.github,2021-04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/.github,2022-04,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
hyperledger/.github,2022-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/.github,2022-11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/.github,2023-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/.github,2023-08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/.github,2024-03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/.github,2024-11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/aries-builder-images,2023-05,4,4,4,0,3,0,1,1,0,0,0,0,0,0,0,17
hyperledger/aries-builder-images,2023-08,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4
hyperledger/aries-builder-images,2024-06,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,7
hyperledger/hyperledger.github.io,2017-10,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,8
hyperledger/hyperledger.github.io,2018-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2020-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/hyperledger.github.io,2022-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2022-07,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,7
hyperledger/hyperledger.github.io,2023-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2023-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2023-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/hyperledger.github.io,2024-03,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
hyperledger/hyperledger.github.io,2024-10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger-caliper/governance,2024-10,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,14
hyperledger-caliper/governance,2024-11,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger-caliper/governance,2025-01,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-caliper/governance,2025-11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger-cello/governance,2024-10,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,9
hyperledger-cello/governance,2024-11,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-cello/governance,2025-01,4,3,2,0,2,0,0,0,0,0,0,0,0,0,0,11
hyperledger-cello/governance,2025-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/cello-analytics,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/cello-analytics,2019-10,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,8
hyperledger/cello-analytics,2019-12,4,1,0,2,0,0,0,2,0,0,0,0,0,0,0,9
hyperledger/cello-analytics,2020-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/cello-analytics,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/cello-analytics,2022-01,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger/fabric-lib-go,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hyperledger/fabric-lib-go,2019-11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-lib-go,2019-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/fabric-lib-go,2020-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/fabric-lib-go,2020-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-lib-go,2020-04,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-lib-go,2022-06,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/fabric-lib-go,2022-07,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4
hyperledger/fabric-lib-go,2022-11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/fabric-lib-go,2024-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PQCA/cbomkit,2025-05,5,2,2,11,3,1,0,1,0,0,0,0,0,0,0,25
PQCA/cbomkit,2025-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger-web3j/governance,2024-10,3,3,6,0,4,0,0,0,0,0,0,0,0,0,0,16
hyperledger-web3j/governance,2024-11,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5
hyperledger-web3j/governance,2025-03,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
hyperledger/bevel-samples,2023-02,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6
hyperledger/bevel-samples,2023-03,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9
hyperledger/bevel-samples,2023-08,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,10
hyperledger/iroha-java,2019-09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hyperledger/iroha-java,2020-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hyperledger/iroha-java,2021-03,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,14
hyperledger/iroha-java,2021-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-java,2021-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/iroha-java,2023-07,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5
hyperledger/quilt,2017-10,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,7
hyperledger/quilt,2019-09,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
hyperledger/quilt,2019-10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
hyperledger/quilt,2020-09,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5
hyperledger/quilt,2021-06,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,5
hyperledger/quilt,2022-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LFDT-Smoot/governance,2025-03,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,11
LFDT-Smoot/governance,2025-04,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6
LFDT-Smoot/governance,2025-05,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4
LFDT-Smoot/governance,2025-09,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
LFDT-Smoot/governance,2025-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-sdk-javascript,2019-06,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-sdk-javascript,2019-09,7,3,0,6,0,0,0,0,0,0,0,0,0,0,0,16
hyperledger/aries-sdk-javascript,2019-11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
hyperledger/aries-sdk-javascript,2019-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
hyperledger/aries-sdk-javascript,2021-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
hyperledger/aries-sdk-javascript,2022-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hyperledger/fabric-chaintool,2019-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
